,player_id,catches_taken_ema,run_out_direct_ema,run_out_throw_ema,stumpings_done_ema,balls_bowled_ema,runs_conceded_ema,wickets_taken_ema,maidens_ema,runs_scored_ema,balls_faced_ema,fours_scored_ema,sixes_scored_ema,fantasy_score_total_ema
146536,5dcd864f,0.0,0.0,0.0,0.0,24.128000000000004,8.809185185185186,0.0,0.6509629629629631,40.15585185185185,121.43437037037037,2.576296296296296,0.0,43.59496296296297
146538,5dd172a7,0.0,0.0,0.0,0.0,22.6,28.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0
146559,5de198db,0.18463421086805773,0.10014814814814815,0.008792826593815686,0.0,21.471496701076028,24.55019971487454,1.2512391578358315,0.0,2.264471281117727,3.297638524243546,0.13005966780099243,0.05715337285980198,46.38638778057768
146561,5dfb2dd8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.733333333333333,16.133333333333333,0.0,0.0,6.733333333333333
146565,5e0bb751,0.23348148148148148,0.0,0.0,0.0,26.950518518518518,29.83555555555556,2.048592592592593,0.0,0.4005925925925926,1.1348148148148147,0.0,0.0,67.53422222222223
146568,5e118871,0.0,0.0,0.0,0.0,12.16,12.24,0.8844444444444445,0.13333333333333333,3.0044444444444447,4.506666666666667,0.0,0.0,32.20888888888889
146574,5e181be6,0.0,0.4889455144032923,0.13333333333333333,0.0,15.018149135802474,10.4149741563786,0.6222788477366257,0.0,0.45088921810699595,1.5778897119341564,0.0,0.0,35.780444444444456
146594,5e3054d0,0.028128813362676735,0.0,0.0,0.0,21.82042530542141,30.174670076379634,0.7855177108532951,0.0,1.9101675676042509,2.399523877709116,0.19693436924117194,0.04243805610445563,27.83404478985739
146596,5e365152,0.0,0.0,0.0,0.0,147.2,95.13333333333334,2.7333333333333334,2.6,6.533333333333333,26.933333333333334,0.13333333333333333,0.0,60.13333333333333
146598,5e3f2522,0.0,0.0,0.0,0.0,50.6,21.066666666666666,1.0,2.0,1.0666666666666667,4.533333333333333,0.0,0.0,36.13333333333334
146627,5e5eab39,0.10623511043527831,0.0,0.008792826593815686,0.0,38.83497258204293,32.8081518376764,1.2322283822009923,0.6184131379706607,0.5953066187045469,1.3988357211874811,0.0,0.05650037055326933,41.82873789377456
146641,5e6041a4,0.0651927352537723,0.0,0.10546735836610274,0.0,25.36199834159265,12.481925267515726,1.7784611681325004,0.23348148148148148,1.7703932349174416,2.9890917404769612,0.0,0.0,73.84126523308035
146647,5e67d4e0,0.07522238683127573,0.4889455144032923,0.0,0.0,20.127827489711933,16.493114732510286,1.1022024691358026,0.11555555555555556,0.2737382716049383,0.5341234567901234,0.0,0.0,46.85295275720165
146709,5e6d1a54,0.03728795343138807,0.0,0.0,0.0,72.7080170468595,51.265325565841614,1.4123595055011844,1.341407990802316,13.99388652504239,13.81440283241992,2.121380675053318,0.38143055848340995,50.892695165481314
146714,5e71e5cc,0.0,0.0,0.0,0.0,14.892740740740745,11.005333333333333,0.10014814814814815,0.13333333333333333,0.0,1.9528888888888891,0.0,0.0,11.841777777777779
146716,5e72608f,0.0,0.0,0.0,0.0,19.71614814814815,29.800079012345684,0.7665185185185186,0.0,3.9188938271604945,18.293570370370375,0.13333333333333333,0.0,26.850192592592602
146721,5e79f2de,0.0,0.0,0.0,0.0,55.4,24.46666666666667,0.13333333333333333,2.6,1.0,6.2,0.0,0.0,19.666666666666668
146728,5e7b9318,0.07522238683127573,0.0,0.0,0.0,34.77759499588477,19.56974977229081,0.37389660356652954,0.14041512208504803,11.027975550068588,11.138815473251029,1.0026498106995885,0.4,28.42095846364883
